Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
Finland,FIN,2019,18.465374,29.326292,52.208336
Finland,FIN,2020,18.696432,33.45363,47.849937
Finland,FIN,2021,18.47976,35.85605,45.664192
Finland,FIN,2022,19.762907,35.68258,44.554512
Finland,FIN,2023,25.699938,35.936256,38.363804
France,FRA,1965,0.18893282,10.290212,89.52086
France,FRA,1966,0.28753304,11.304577,88.40789
France,FRA,1967,0.40295154,9.310766,90.286285
France,FRA,1968,0.5689581,9.882981,89.54806
France,FRA,1969,0.6038464,9.455496,89.94066
France,FRA,1970,0.8847417,9.389571,89.725685
France,FRA,1971,1.3965994,7.856475,90.746925
France,FRA,1972,2.0516603,7.3950496,90.55329
France,FRA,1973,1.9097885,6.660939,91.429276
France,FRA,1974,1.9401425,7.9626384,90.09722
France,FRA,1975,2.5455198,8.960049,88.49443
France,FRA,1976,2.0781834,6.863481,91.058334
France,FRA,1977,2.3164964,10.469229,87.21427
France,FRA,1978,3.7926888,9.071197,87.136116
France,FRA,1979,4.8400545,8.585797,86.57415
France,FRA,1980,7.4677305,9.035392,83.49688
France,FRA,1981,13.032757,9.517086,77.45016
France,FRA,1982,13.981399,9.661359,76.35724
France,FRA,1983,18.11332,9.306519,72.58016
France,FRA,1984,23.203432,8.527577,68.26899
France,FRA,1985,26.325874,7.7981043,65.87602
France,FRA,1986,29.171549,7.688388,63.140064
France,FRA,1987,29.802502,8.467063,61.730434
France,FRA,1988,30.52132,9.054769,60.423912
France,FRA,1989,33.255383,5.5444374,61.20018
France,FRA,1990,33.63279,6.2414975,60.125713
France,FRA,1991,33.173035,6.2466116,60.580353
France,FRA,1992,33.602608,7.375681,59.02171
France,FRA,1993,36.607567,6.957848,56.434586
France,FRA,1994,36.160652,8.531403,55.307945
France,FRA,1995,36.85695,7.761339,55.381714
France,FRA,1996,37.42788,6.827265,55.744854
France,FRA,1997,37.839188,6.761972,55.39884
France,FRA,1998,36.24784,6.4227223,57.329437
France,FRA,1999,36.343967,7.365319,56.290714
France,FRA,2000,37.78264,6.7216315,55.49573
France,FRA,2001,37.767525,7.4109592,54.821514
France,FRA,2002,39.22262,6.164116,54.613266
France,FRA,2003,38.929855,5.947284,55.12286
France,FRA,2004,38.975945,5.953116,55.07094
France,FRA,2005,39.335583,5.3624787,55.30194
France,FRA,2006,39.28559,5.9662986,54.748108
France,FRA,2007,38.79172,6.6312933,54.57699
France,FRA,2008,38.412884,7.625016,53.9621
France,FRA,2009,37.747513,7.709266,54.54322
France,FRA,2010,38.028984,8.210716,53.760303
France,FRA,2011,40.423717,7.1811376,52.395145
France,FRA,2012,38.67645,9.037564,52.285988
France,FRA,2013,37.893547,10.23553,51.870926
France,FRA,2014,40.57031,10.24149,49.188198
France,FRA,2015,40.05232,9.901024,50.046658
France,FRA,2016,37.453495,10.735399,51.811108
France,FRA,2017,36.92722,10.140911,52.93187
France,FRA,2018,37.59072,11.915839,50.493443
France,FRA,2019,36.97615,12.15705,50.8668
France,FRA,2020,36.528496,14.716146,48.755356
France,FRA,2021,36.726906,13.6294365,49.643654
France,FRA,2022,32.079086,14.591657,53.329258
France,FRA,2023,35.029804,16.940176,48.030018
Germany,DEU,1965,0.011180746,1.6145029,98.37431
Germany,DEU,1966,0.02525835,1.741613,98.23313
Germany,DEU,1967,0.117057964,1.6582537,98.224686
Germany,DEU,1968,0.15805677,1.5761398,98.2658
Germany,DEU,1969,0.40964094,1.1857672,98.404594
Germany,DEU,1970,0.51029456,1.5171293,97.97257
Germany,DEU,1971,0.48408723,1.1796806,98.336235
Germany,DEU,1972,0.7166372,1.1219959,98.16137
Germany,DEU,1973,0.86149746,1.2137141,97.92479
Germany,DEU,1974,1.04715,1.4188613,97.53399
Germany,DEU,1975,1.8193837,1.4353293,96.745285
Germany,DEU,1976,2.086192,1.1208524,96.79295
Germany,DEU,1977,2.9212904,1.3967294,95.68198
Germany,DEU,1978,2.9981935,1.4089609,95.59284
Germany,DEU,1979,3.370647,1.3454018,95.28395
Germany,DEU,1980,3.7208295,1.4781905,94.80098
Germany,DEU,1981,4.5273995,1.5739785,93.89862
Germany,DEU,1982,5.3295994,1.6178514,93.05255
Germany,DEU,1983,5.512114,1.4992615,92.988625
Germany,DEU,1984,7.103472,1.4371842,91.45934
Germany,DEU,1985,9.169366,1.3216146,89.50902
Germany,DEU,1986,8.702531,1.4105302,89.88694
Germany,DEU,1987,9.371478,1.5094993,89.119026
Germany,DEU,1988,10.334495,1.5009329,88.16457
Germany,DEU,1989,10.768156,1.3991727,87.83267
Germany,DEU,1990,10.320964,1.3369405,88.342094
Germany,DEU,1991,10.224547,1.2709581,88.50449
Germany,DEU,1992,11.238699,1.520455,87.240845
Germany,DEU,1993,10.91208,1.5835444,87.50438
Germany,DEU,1994,10.850116,1.7396332,87.41025
Germany,DEU,1995,11.000846,1.8891901,87.10996
Germany,DEU,1996,11.168936,1.6823944,87.14867
Germany,DEU,1997,11.924152,1.8035166,86.27233
Germany,DEU,1998,11.407573,1.9705648,86.621864
Germany,DEU,1999,12.170595,2.2275858,85.60182
Germany,DEU,2000,12.067149,2.8871117,85.04574
Germany,DEU,2001,11.886487,2.9411678,85.17235
Germany,DEU,2002,11.508927,3.5386324,84.95244
Germany,DEU,2003,11.453849,3.64199,84.90416
Germany,DEU,2004,11.5208,4.516598,83.9626
Germany,DEU,2005,11.3052435,5.208511,83.486244
Germany,DEU,2006,11.248444,6.026368,82.72519
Germany,DEU,2007,9.793983,7.6538,82.552216
Germany,DEU,2008,10.196041,7.817748,81.98621
Germany,DEU,2009,9.793701,8.454233,81.75207
Germany,DEU,2010,9.73088,8.792499,81.47662
Germany,DEU,2011,7.70285,10.566927,81.730225
Germany,DEU,2012,6.9564066,11.899734,81.14386
Germany,DEU,2013,6.5772624,12.063284,81.35945
Germany,DEU,2014,6.805088,13.335285,79.85963
Germany,DEU,2015,6.2734675,14.878486,78.848045
Germany,DEU,2016,5.6597114,14.665686,79.67461
Germany,DEU,2017,5.01306,16.264832,78.72211
Germany,DEU,2018,5.094492,17.168364,77.737144
Germany,DEU,2019,5.1393385,18.82998,76.03068
Germany,DEU,2020,4.711398,21.123861,74.16474
Germany,DEU,2021,4.8971453,19.066917,76.035934
Germany,DEU,2022,2.5442567,21.36138,76.09436
Germany,DEU,2023,0.56750536,24.394201,75.03829
Greece,GRC,1982,0,5.28651,94.71349
Greece,GRC,1983,0,3.454517,96.54549
Greece,GRC,1984,0,4.0465713,95.95343
Greece,GRC,1985,0,3.7546215,96.24538
Greece,GRC,1986,0,4.3210115,95.678986
Greece,GRC,1987,0,3.396967,96.603035
Greece,GRC,1988,0,2.7383325,97.261665
Greece,GRC,1989,0,2.0288167,97.97118
Greece,GRC,1990,0,1.8226943,98.17731
Greece,GRC,1991,0,3.14586,96.85414
Greece,GRC,1992,0,2.2052224,97.79478
Greece,GRC,1993,0,2.2926168,97.70738
Greece,GRC,1994,0,2.551279,97.44872
Greece,GRC,1995,0,3.3267498,96.67325
Greece,GRC,1996,0,3.9930203,96.00698
Greece,GRC,1997,0,3.4682531,96.531746
Greece,GRC,1998,0,3.1564186,96.84358
Greece,GRC,1999,0,3.9640617,96.03594
Greece,GRC,2000,0,3.2847328,96.71527
Greece,GRC,2001,0,2.296041,97.70396
Greece,GRC,2002,0,2.7831922,97.216805
Greece,GRC,2003,0,4.297642,95.702354
Greece,GRC,2004,0,4.291852,95.708145
Greece,GRC,2005,0,4.6005774,95.39942
Greece,GRC,2006,0,5.44987,94.55013
Greece,GRC,2007,0,3.344617,96.65538
Greece,GRC,2008,0,4.1339064,95.8661
Greece,GRC,2009,0,5.9960165,94.00398
Greece,GRC,2010,0,8.131609,91.86839
Greece,GRC,2011,0,6.39868,93.60132
Greece,GRC,2012,0,8.401619,91.59838
Greece,GRC,2013,0,12.436178,87.56382
Greece,GRC,2014,0,11.320252,88.67975
Greece,GRC,2015,0,13.459677,86.54032
Greece,GRC,2016,0,13.661964,86.338036
Greece,GRC,2017,0,12.052897,87.947105
Greece,GRC,2018,0,13.840273,86.15973
Greece,GRC,2019,0,14.172346,85.82765
Greece,GRC,2020,0,17.601542,82.39846
Greece,GRC,2021,0,20.096277,79.903725
Greece,GRC,2022,0,19.641993,80.35801
Greece,GRC,2023,0,21.644836,78.35516
High-income countries,,1965,0.21738562,6.94098,92.84164
High-income countries,,1966,0.2827959,6.984407,92.732796
High-income countries,,1967,0.32544687,6.886831,92.78772
High-income countries,,1968,0.38650933,6.650651,92.96284
High-income countries,,1969,0.42412156,6.513486,93.06239
High-income countries,,1970,0.51128054,6.339349,93.14937
High-income countries,,1971,0.7034176,6.4551735,92.84141
High-income countries,,1972,0.9134883,6.4173894,92.66912
High-income countries,,1973,1.1471908,6.096621,92.75619
High-income countries,,1974,1.49835,6.789648,91.712006
High-income countries,,1975,2.1140332,6.923269,90.9627
High-income countries,,1976,2.3068695,6.3123283,91.380806
High-income countries,,1977,2.8060648,6.213525,90.98041
High-income countries,,1978,3.2055073,6.4898057,90.30469
High-income countries,,1979,3.219838,6.5739985,90.20616
High-income countries,,1980,3.5827286,6.7249937,89.692276
High-income countries,,1981,4.3132505,6.939032,88.74772
High-income countries,,1982,4.769074,7.3657064,87.86522
High-income countries,,1983,5.3645034,7.6861296,86.94936
High-income countries,,1984,6.168293,7.3965826,86.43513
High-income countries,,1985,7.2198725,7.209668,85.57046
High-income countries,,1986,7.727665,7.106684,85.16565
High-income countries,,1987,8.091628,6.899274,85.0091
High-income countries,,1988,8.419528,6.697891,84.88258
High-income countries,,1989,8.584908,6.4950557,84.92004
High-income countries,,1990,8.871544,6.747325,84.381134
High-income countries,,1991,9.265794,6.8134437,83.92076
High-income countries,,1992,9.266289,6.7031727,84.03054
High-income countries,,1993,9.465357,6.9526377,83.58201
High-income countries,,1994,9.53704,6.675248,83.78771
High-income countries,,1995,9.67932,6.905687,83.41499
High-income countries,,1996,9.6523485,6.8177752,83.52988
High-income countries,,1997,9.457679,6.9676766,83.574646
High-income countries,,1998,9.643559,6.8391376,83.5173
High-income countries,,1999,9.828219,6.818706,83.35307
High-income countries,,2000,9.781446,6.7750034,83.44355
High-income countries,,2001,9.96826,6.4103637,83.621376
High-income countries,,2002,9.919614,6.503956,83.57643
High-income countries,,2003,9.405781,6.3968663,84.19735
High-income countries,,2004,9.591452,6.4778666,83.93068
High-income countries,,2005,9.46164,6.6504526,83.88791
High-income countries,,2006,9.455739,6.873674,83.670586
High-income countries,,2007,9.069856,6.959125,83.971016
High-income countries,,2008,9.013804,7.5035963,83.4826
High-income countries,,2009,9.239846,8.12959,82.63056
High-income countries,,2010,8.997514,8.230053,82.77243
High-income countries,,2011,8.456505,8.81439,82.7291
High-income countries,,2012,7.706924,9.305454,82.987625
High-income countries,,2013,7.61369,9.713839,82.67247
High-income countries,,2014,7.6616807,10.045991,82.29233
High-income countries,,2015,7.4850597,10.33841,82.17653
High-income countries,,2016,7.3833084,10.696276,81.92042
High-income countries,,2017,7.201132,11.089101,81.70977
High-income countries,,2018,7.1134543,11.403461,81.483086
High-income countries,,2019,7.2795777,11.810545,80.909874
High-income countries,,2020,7.31016,13.480099,79.20974
High-income countries,,2021,7.133148,13.285158,79.581696
High-income countries,,2022,6.6547055,13.837145,79.50815
High-income countries,,2023,6.880463,14.677728,78.44181
Hong Kong,HKG,1995,0,0,100
Hong Kong,HKG,1996,0,0,100
Hong Kong,HKG,1997,0,0,100
Hong Kong,HKG,1998,0,0,100
Hong Kong,HKG,1999,0,0,100
Hong Kong,HKG,2008,0,0.000801729,99.9992
Hong Kong,HKG,2009,0,0.0009937225,99.99901
Hong Kong,HKG,2010,0,0.05381598,99.94618
Hong Kong,HKG,2011,0,0.13770953,99.86229
Hong Kong,HKG,2012,0,0.061687157,99.93832
Hong Kong,HKG,2013,0,0.16119438,99.838806
Hong Kong,HKG,2014,0,0.15181382,99.84818
Hong Kong,HKG,2015,0,0.205987,99.794014
Hong Kong,HKG,2016,0,0.20709695,99.7929
Hong Kong,HKG,2017,0,0.21061309,99.78939
Hong Kong,HKG,2018,0,0.24167377,99.75832
Hong Kong,HKG,2019,0,0.25547948,99.74452
Hong Kong,HKG,2020,0,0.4387561,99.56124
Hong Kong,HKG,2021,0,0.63203627,99.367966
Hong Kong,HKG,2022,0,0.952875,99.04713
Hong Kong,HKG,2023,0,0.9380849,99.06191
Hungary,HUN,1965,0,0.11989386,99.880104
Hungary,HUN,1966,0,0.15773733,99.84226
Hungary,HUN,1967,0,0.13554126,99.864456
Hungary,HUN,1968,0,0.14179073,99.85821
Hungary,HUN,1969,0,0.14133148,99.858665
Hungary,HUN,1970,0,0.12151649,99.87849
Hungary,HUN,1971,0,0.128392,99.871605
Hungary,HUN,1972,0,0.14248806,99.85751
Hungary,HUN,1973,0,0.12081838,99.87918
Hungary,HUN,1974,0,0.094015844,99.90598
Hungary,HUN,1975,0,0.17870052,99.8213
Hungary,HUN,1976,0,0.16931991,99.83068
Hungary,HUN,1977,0,0.14541945,99.85458
Hungary,HUN,1978,0,0.12593117,99.87407
Hungary,HUN,1979,0,0.13454615,99.865456
Hungary,HUN,1980,0,0.102903314,99.897095
Hungary,HUN,1981,0,0.15593338,99.84406
Hungary,HUN,1982,0,0.14692831,99.85307
Hungary,HUN,1983,2.2313576,0.1457432,97.6229
Hungary,HUN,1984,3.3082073,0.16569239,96.5261
Hungary,HUN,1985,5.5153375,0.13748026,94.34718
Hungary,HUN,1986,6.3484516,0.13723414,93.51431
Hungary,HUN,1987,8.99253,0.14415859,90.86331
Hungary,HUN,1988,11.2652235,0.14756292,88.58721
Hungary,HUN,1989,11.947651,0.1416178,87.91073
Hungary,HUN,1990,12.052982,0.1796139,87.7674
Hungary,HUN,1991,12.900818,0.21539117,86.88379
Hungary,HUN,1992,13.679541,0.21199436,86.10847
Hungary,HUN,1993,14.038937,0.22068328,85.74038
Hungary,HUN,1994,14.057264,0.21853241,85.724205
Hungary,HUN,1995,13.876887,0.23038748,85.89272
Hungary,HUN,1996,13.7677145,0.26405832,85.96822
Hungary,HUN,1997,13.897193,0.2832765,85.81953
Hungary,HUN,1998,13.673104,0.22449641,86.1024
Hungary,HUN,1999,13.823847,0.2566925,85.919464
Hungary,HUN,2000,14.328929,0.261336,85.40974
Hungary,HUN,2001,13.844341,0.2686723,85.886986
Hungary,HUN,2002,13.912171,0.25034344,85.83749
Hungary,HUN,2003,10.777069,0.35918173,88.86375
Hungary,HUN,2004,11.403448,1.0114594,87.58509
Hungary,HUN,2005,12.33845,1.9246767,85.73687
Hungary,HUN,2006,12.167904,1.5934228,86.23867
Hungary,HUN,2007,13.359987,2.089157,84.55086
Hungary,HUN,2008,13.595616,3.1521368,83.25225
Hungary,HUN,2009,15.160071,4.022619,80.81731
Hungary,HUN,2010,15.10954,4.081326,80.809135
Hungary,HUN,2011,15.408852,3.7552803,80.83587
Hungary,HUN,2012,16.54765,3.8991418,79.55321
Hungary,HUN,2013,16.886189,4.2139344,78.89988
Hungary,HUN,2014,17.073483,4.92685,77.999664
Hungary,HUN,2015,16.299694,4.6981936,79.00211
Hungary,HUN,2016,16.14142,4.6759534,79.182625
Hungary,HUN,2017,15.265671,4.5672145,80.167114
Hungary,HUN,2018,14.728251,4.958271,80.31348
Hungary,HUN,2019,14.987671,5.7964964,79.215836
Hungary,HUN,2020,14.967572,7.014395,78.018036
Hungary,HUN,2021,14.139444,7.982978,77.87758
Hungary,HUN,2022,14.81494,9.265264,75.9198
Hungary,HUN,2023,15.687343,10.97823,73.33443
Iceland,ISL,2007,0,74.30169,25.69831
India,IND,1965,0,9.149455,90.85055
India,IND,1966,0,9.270712,90.72929
India,IND,1967,0,10.058605,89.9414
India,IND,1968,0,10.8575325,89.14247
India,IND,1969,0.26351663,10.873967,88.86252
India,IND,1970,0.48601222,11.78412,87.729866
India,IND,1971,0.3472901,12.426771,87.22594
India,IND,1972,0.3135559,11.463117,88.22333
India,IND,1973,0.64954597,11.957462,87.39299
India,IND,1974,0.5645902,10.860853,88.574554
India,IND,1975,0.6257083,12.067702,87.30659
India,IND,1976,0.73927885,12.0367985,87.22392
India,IND,1977,0.48726794,12.415875,87.096855
India,IND,1978,0.5727649,14.818277,84.608955
India,IND,1979,0.5628936,13.5402775,85.89683
India,IND,1980,0.57009923,13.453117,85.97678
India,IND,1981,0.51859957,12.948172,86.533226
India,IND,1982,0.4580352,11.035112,88.50685
India,IND,1983,0.62118196,10.110921,89.2679
India,IND,1984,0.7636433,10.576085,88.66027
India,IND,1985,0.8073734,9.670785,89.52184
India,IND,1986,0.8401538,9.167618,89.992226
India,IND,1987,0.8374666,8.030696,91.131836
India,IND,1988,0.8786956,8.229918,90.89139
India,IND,1989,0.5323986,8.742305,90.725296
India,IND,1990,0.7886962,8.54283,90.66847
India,IND,1991,0.6327747,9.029865,90.33736
India,IND,1992,0.71179974,8.140624,91.147575
India,IND,1993,0.6753573,8.035937,91.288704
India,IND,1994,0.5089507,8.667225,90.82382
India,IND,1995,0.7291851,7.6867676,91.584045
India,IND,1996,0.7735758,6.7896338,92.43679
India,IND,1997,0.87880784,6.5708995,92.55029
India,IND,1998,0.9353745,7.381819,91.68281
India,IND,1999,1.0183822,7.1308775,91.85074
India,IND,2000,1.2010285,6.398104,92.40087
India,IND,2001,1.4234221,6.0226197,92.553955
India,IND,2002,1.4003432,5.529273,93.07038
India,IND,2003,1.2594382,5.445053,93.29551
India,IND,2004,1.3503848,7.2782655,91.37135
India,IND,2005,1.0569538,6.7313843,92.21166
India,IND,2006,0.9916327,7.539817,91.46855
India,IND,2007,0.918289,7.6811943,91.40052
India,IND,2008,0.7364792,7.0933285,92.17019
India,IND,2009,0.752109,6.352799,92.895096
India,IND,2010,0.98343426,6.4509544,92.56561
India,IND,2011,1.293954,7.4264784,91.27957
India,IND,2012,1.2548496,6.6920724,92.05308
India,IND,2013,1.213462,7.3276453,91.45889
India,IND,2014,1.1765447,7.336241,91.48721
India,IND,2015,1.2483854,7.1391196,91.612495
India,IND,2016,1.1750683,6.973516,91.85142
India,IND,2017,1.1109234,7.4858994,91.403175
India,IND,2018,1.0909098,7.954213,90.95488
India,IND,2019,1.2260793,8.904292,89.86963
India,IND,2020,1.2735411,9.739235,88.98722
India,IND,2021,1.1504955,9.488208,89.3613
India,IND,2022,1.1438936,10.273167,88.58294
India,IND,2023,1.1087015,9.676426,89.214874
Indonesia,IDN,1965,0,6.385928,93.614075
Indonesia,IDN,1966,0,8.36461,91.63539
Indonesia,IDN,1967,0,9.505834,90.49416
Indonesia,IDN,1968,0,11.010139,88.98986
Indonesia,IDN,1969,0,10.201887,89.79811
Indonesia,IDN,1970,0,11.57067,88.42933
Indonesia,IDN,1971,0,4.0011497,95.99885
Indonesia,IDN,1972,0,3.3738363,96.62617
Indonesia,IDN,1973,0,3.7743795,96.225624
Indonesia,IDN,1974,0,3.9022944,96.0977
Indonesia,IDN,1975,0,3.3421185,96.65788
Indonesia,IDN,1976,0,1.86724,98.13276
Indonesia,IDN,1977,0,2.34783,97.65217
Indonesia,IDN,1978,0,1.4906299,98.50937
Indonesia,IDN,1979,0,1.4562845,98.54372
Indonesia,IDN,1980,0,1.2272298,98.77277
Indonesia,IDN,1981,0,1.1406816,98.85932
Indonesia,IDN,1982,0,1.2204516,98.77955
Indonesia,IDN,1983,0,1.7323704,98.26763
Indonesia,IDN,1984,0,1.7180939,98.281906
Indonesia,IDN,1985,0,1.9808587,98.01914
Indonesia,IDN,1986,0,2.9868257,97.013176
Indonesia,IDN,1987,0,2.9112308,97.08877
Indonesia,IDN,1988,0,3.028997,96.971
Indonesia,IDN,1989,0,3.4081194,96.59188
Indonesia,IDN,1990,0,3.731863,96.268135
Indonesia,IDN,1991,0,3.81247,96.18753
Indonesia,IDN,1992,0,4.4085426,95.59145
Indonesia,IDN,1993,0,3.8476534,96.15234
Indonesia,IDN,1994,0,3.5212235,96.478775
Indonesia,IDN,1995,0,3.5392697,96.46073
Indonesia,IDN,1996,0,3.508815,96.49119
Indonesia,IDN,1997,0,2.4772785,97.52272
Indonesia,IDN,1998,0,4.0149045,95.98509
Indonesia,IDN,1999,0,3.8524578,96.147545
Indonesia,IDN,2000,0,3.7338305,96.26617
Indonesia,IDN,2001,0,4.112591,95.88741
Indonesia,IDN,2002,0,3.6303017,96.3697
Indonesia,IDN,2003,0,3.162491,96.83751
Indonesia,IDN,2004,0,3.3661623,96.633835
Indonesia,IDN,2005,0,3.4541986,96.5458
Indonesia,IDN,2006,0,3.1702235,96.82977
Indonesia,IDN,2007,0,3.31408,96.68592
Indonesia,IDN,2008,0,3.524718,96.47528
Indonesia,IDN,2009,0,3.6053052,96.39469
Indonesia,IDN,2010,0,4.347519,95.65248
Indonesia,IDN,2011,0,3.431125,96.56888
Indonesia,IDN,2012,0,3.5263355,96.47366
Indonesia,IDN,2013,0,4.4679456,95.53205
Indonesia,IDN,2014,0,4.608102,95.3919
Indonesia,IDN,2015,0,3.9044187,96.09558
Indonesia,IDN,2016,0,5.631672,94.368324
Indonesia,IDN,2017,0,5.4710994,94.5289
Indonesia,IDN,2018,0,7.7867923,92.21321
Indonesia,IDN,2019,0,8.279648,91.72035
Indonesia,IDN,2020,0,10.217818,89.78218
Indonesia,IDN,2021,0,10.79372,89.20628
Indonesia,IDN,2022,0,9.899512,90.10049
Indonesia,IDN,2023,0,10.446613,89.55338
Iran,IRN,1965,0,5.225076,94.774925
Iran,IRN,1966,0,5.1514864,94.84851
Iran,IRN,1967,0,5.041223,94.95878
Iran,IRN,1968,0,4.9317346,95.06827
Iran,IRN,1969,0,4.8371115,95.16289
Iran,IRN,1970,0,4.415298,95.5847
Iran,IRN,1971,0,4.332554,95.66744
Iran,IRN,1972,0,5.018947,94.98106
Iran,IRN,1973,0,3.5577042,96.4423
Iran,IRN,1974,0,3.4556208,96.54438
Iran,IRN,1975,0,3.114048,96.88595
Iran,IRN,1976,0,3.095249,96.904755
Iran,IRN,1977,0,2.8250146,97.17499
Iran,IRN,1978,0,4.5260034,95.474
Iran,IRN,1979,0,3.6342707,96.36573
Iran,IRN,1980,0,4.0647254,95.93527
Iran,IRN,1981,0,4.421917,95.57809
Iran,IRN,1982,0,4.111237,95.88876
Iran,IRN,1983,0,3.3884647,96.611534
Iran,IRN,1984,0,2.9317567,97.068245
Iran,IRN,1985,0,2.7088304,97.29117
Iran,IRN,1986,0,3.4556096,96.54439
Iran,IRN,1987,0,3.573479,96.42652
Iran,IRN,1988,0,3.6968005,96.3032
Iran,IRN,1989,0,2.7610443,97.23895
Iran,IRN,1990,0,2.6902497,97.30975
Iran,IRN,1991,0,1.8835833,98.11642
Iran,IRN,1992,0,2.7959177,97.20408
Iran,IRN,1993,0,3.4577885,96.54221
Iran,IRN,1994,0,2.021462,97.97854
Iran,IRN,1995,0,2.326306,97.67369
Iran,IRN,1996,0,2.2645998,97.7354
Iran,IRN,1997,0,1.4810699,98.51893
Iran,IRN,1998,0,1.7921339,98.20786
Iran,IRN,1999,0,1.149869,98.85013
Iran,IRN,2000,0,0.8082891,99.19171
Iran,IRN,2001,0,0.8181908,99.18181
Iran,IRN,2002,0,1.4433478,98.556656
Iran,IRN,2003,0,1.6837656,98.31623
Iran,IRN,2004,0,1.8843322,98.11567
Iran,IRN,2005,0,2.1426387,97.85736
Iran,IRN,2006,0,2.500738,97.49926
Iran,IRN,2007,0,2.270636,97.72936
Iran,IRN,2008,0,0.92331433,99.07668
Iran,IRN,2009,0,0.81593174,99.18407
Iran,IRN,2010,0,1.1913836,98.80862
Iran,IRN,2011,0.011215272,1.1921027,98.796684
Iran,IRN,2012,0.14969665,1.376774,98.473526
Iran,IRN,2013,0.4196437,1.5277675,98.05259
Iran,IRN,2014,0.3820712,1.444072,98.17386
Iran,IRN,2015,0.33015674,1.320366,98.34948
Iran,IRN,2016,0.5765266,1.4484854,97.97499
Iran,IRN,2017,0.5931925,1.5695099,97.837296
Iran,IRN,2018,0.56464005,0.9263112,98.50905
Iran,IRN,2019,0.49680266,2.8355055,96.667694
Iran,IRN,2020,0.47088772,1.9334667,97.59564
Iran,IRN,2021,0.26730967,1.2263017,98.506386
Iran,IRN,2022,0.47383177,1.201412,98.32475
Iran,IRN,2023,0.46839213,1.8229215,97.70869
Iraq,IRQ,2017,0,1.047522,98.95248
Iraq,IRQ,2018,0,0.98314315,99.01685
Iraq,IRQ,2019,0,2.2004015,97.7996
Ireland,IRL,1979,0,2.3525972,97.6474
Ireland,IRL,1980,0,2.4656003,97.5344
Ireland,IRL,1981,0,2.5970185,97.402985
Ireland,IRL,1982,0,2.4390514,97.56095
Ireland,IRL,1983,0,2.4031906,97.59681
Ireland,IRL,1984,0,2.1390052,97.86099
Ireland,IRL,1985,0,2.487561,97.512436
Ireland,IRL,1986,0,2.5271842,97.47282
Ireland,IRL,1987,0,1.8662729,98.13373
Ireland,IRL,1988,0,2.383788,97.61621
